Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
627	1	46.6757	0.02974	42.386	43.446	44.065	44.392	44.897	45.237	45.739	46.676	47.612	48.114	48.455	48.959	49.286	49.905	50.965
628	1	46.6809	0.02973	42.392	43.452	44.071	44.398	44.902	45.243	45.745	46.681	47.617	48.119	48.459	48.964	49.291	49.909	50.97
629	1	46.6861	0.02973	42.397	43.457	44.076	44.403	44.907	45.248	45.75	46.686	47.622	48.125	48.465	48.969	49.297	49.915	50.975
630	1	46.6913	0.02973	42.402	43.462	44.081	44.408	44.912	45.253	45.755	46.691	47.628	48.13	48.47	48.975	49.302	49.921	50.981
631	1	46.6964	0.02973	42.406	43.467	44.085	44.413	44.917	45.258	45.76	46.696	47.633	48.135	48.476	48.98	49.307	49.926	50.987
632	1	46.7016	0.02973	42.411	43.472	44.09	44.418	44.922	45.263	45.765	46.702	47.638	48.141	48.481	48.985	49.313	49.932	50.992
633	1	46.7067	0.02973	42.416	43.476	44.095	44.423	44.927	45.268	45.77	46.707	47.643	48.146	48.486	48.991	49.318	49.937	50.998
634	1	46.7119	0.02972	42.422	43.482	44.101	44.428	44.933	45.273	45.776	46.712	47.648	48.151	48.491	48.995	49.323	49.942	51.002
635	1	46.717	0.02972	42.426	43.487	44.106	44.433	44.938	45.278	45.781	46.717	47.653	48.156	48.496	49.001	49.328	49.947	51.008
636	1	46.7221	0.02972	42.431	43.492	44.11	44.438	44.943	45.283	45.786	46.722	47.659	48.161	48.502	49.006	49.334	49.952	51.013
637	1	46.7273	0.02972	42.436	43.497	44.115	44.443	44.948	45.288	45.791	46.727	47.664	48.167	48.507	49.012	49.339	49.958	51.019
638	1	46.7324	0.02972	42.44	43.501	44.12	44.448	44.952	45.293	45.796	46.732	47.669	48.172	48.512	49.017	49.345	49.963	51.024
639	1	46.7375	0.02972	42.445	43.506	44.125	44.453	44.957	45.298	45.801	46.738	47.674	48.177	48.518	49.022	49.35	49.969	51.03
640	1	46.7426	0.02971	42.451	43.512	44.131	44.458	44.963	45.303	45.806	46.743	47.679	48.182	48.522	49.027	49.355	49.973	51.034
641	1	46.7477	0.02971	42.456	43.517	44.136	44.463	44.968	45.308	45.811	46.748	47.684	48.187	48.528	49.032	49.36	49.979	51.04
642	1	46.7528	0.02971	42.46	43.521	44.14	44.468	44.973	45.313	45.816	46.753	47.69	48.192	48.533	49.038	49.365	49.984	51.045
643	1	46.7579	0.02971	42.465	43.526	44.145	44.473	44.978	45.318	45.821	46.758	47.695	48.198	48.538	49.043	49.371	49.99	51.051
644	1	46.763	0.02971	42.47	43.531	44.15	44.478	44.983	45.323	45.826	46.763	47.7	48.203	48.543	49.048	49.376	49.995	51.056
645	1	46.768	0.02971	42.474	43.536	44.155	44.483	44.987	45.328	45.831	46.768	47.705	48.208	48.549	49.053	49.381	50	51.062
646	1	46.7731	0.0297	42.48	43.541	44.16	44.488	44.993	45.333	45.836	46.773	47.71	48.213	48.553	49.058	49.386	50.005	51.066
647	1	46.7782	0.0297	42.485	43.546	44.165	44.493	44.998	45.338	45.841	46.778	47.715	48.218	48.559	49.063	49.391	50.01	51.071
648	1	46.7832	0.0297	42.489	43.551	44.17	44.498	45.003	45.343	45.846	46.783	47.72	48.223	48.564	49.069	49.396	50.016	51.077
649	1	46.7883	0.0297	42.494	43.556	44.175	44.503	45.007	45.348	45.851	46.788	47.726	48.229	48.569	49.074	49.402	50.021	51.083
650	1	46.7933	0.0297	42.499	43.56	44.179	44.507	45.012	45.353	45.856	46.793	47.731	48.234	48.574	49.079	49.407	50.026	51.088
651	1	46.7984	0.0297	42.503	43.565	44.184	44.512	45.017	45.358	45.861	46.798	47.736	48.239	48.58	49.085	49.413	50.032	51.094
652	1	46.8034	0.0297	42.508	43.57	44.189	44.517	45.022	45.363	45.866	46.803	47.741	48.244	48.585	49.09	49.418	50.037	51.099
653	1	46.8084	0.02969	42.514	43.575	44.195	44.522	45.027	45.368	45.871	46.808	47.746	48.249	48.589	49.094	49.422	50.041	51.103
654	1	46.8135	0.02969	42.518	43.58	44.199	44.527	45.032	45.373	45.876	46.814	47.751	48.254	48.595	49.1	49.428	50.047	51.109
655	1	46.8185	0.02969	42.523	43.585	44.204	44.532	45.037	45.378	45.881	46.819	47.756	48.259	48.6	49.105	49.433	50.052	51.114
656	1	46.8235	0.02969	42.527	43.589	44.209	44.537	45.042	45.383	45.886	46.824	47.761	48.264	48.605	49.11	49.438	50.058	51.12
657	1	46.8285	0.02969	42.532	43.594	44.214	44.542	45.047	45.388	45.891	46.829	47.766	48.269	48.61	49.115	49.443	50.063	51.125
658	1	46.8335	0.02969	42.537	43.599	44.218	44.546	45.052	45.392	45.896	46.834	47.771	48.275	48.615	49.121	49.449	50.068	51.13
659	1	46.8385	0.02968	42.543	43.604	44.224	44.552	45.057	45.398	45.901	46.839	47.776	48.279	48.62	49.125	49.453	50.073	51.134
660	1	46.8435	0.02968	42.547	43.609	44.229	44.557	45.062	45.403	45.906	46.844	47.781	48.284	48.625	49.13	49.458	50.078	51.14
661	1	46.8485	0.02968	42.552	43.614	44.233	44.561	45.067	45.407	45.911	46.849	47.786	48.29	48.63	49.136	49.464	50.083	51.145
662	1	46.8535	0.02968	42.556	43.618	44.238	44.566	45.071	45.412	45.916	46.854	47.791	48.295	48.636	49.141	49.469	50.089	51.151
663	1	46.8584	0.02968	42.561	43.623	44.243	44.571	45.076	45.417	45.92	46.858	47.796	48.3	48.641	49.146	49.474	50.094	51.156
664	1	46.8634	0.02968	42.565	43.628	44.247	44.576	45.081	45.422	45.925	46.863	47.802	48.305	48.646	49.151	49.479	50.099	51.162
665	1	46.8684	0.02967	42.571	43.633	44.253	44.581	45.086	45.427	45.93	46.868	47.806	48.31	48.651	49.156	49.484	50.103	51.166
666	1	46.8733	0.02967	42.576	43.638	44.258	44.586	45.091	45.432	45.935	46.873	47.811	48.315	48.656	49.161	49.489	50.109	51.171
667	1	46.8783	0.02967	42.58	43.643	44.262	44.591	45.096	45.437	45.94	46.878	47.816	48.32	48.661	49.166	49.494	50.114	51.176
668	1	46.8832	0.02967	42.585	43.647	44.267	44.595	45.101	45.441	45.945	46.883	47.821	48.325	48.666	49.171	49.499	50.119	51.182
669	1	46.8882	0.02967	42.589	43.652	44.272	44.6	45.105	45.446	45.95	46.888	47.827	48.33	48.671	49.176	49.505	50.125	51.187
670	1	46.8931	0.02967	42.594	43.656	44.276	44.605	45.11	45.451	45.955	46.893	47.832	48.335	48.676	49.182	49.51	50.13	51.193
671	1	46.8981	0.02966	42.6	43.662	44.282	44.61	45.115	45.456	45.96	46.898	47.836	48.34	48.681	49.186	49.514	50.134	51.197
672	1	46.903	0.02966	42.604	43.667	44.287	44.615	45.12	45.461	45.965	46.903	47.841	48.345	48.686	49.191	49.519	50.139	51.202
673	1	46.9079	0.02966	42.608	43.671	44.291	44.619	45.125	45.466	45.969	46.908	47.846	48.35	48.691	49.196	49.525	50.145	51.207
674	1	46.9128	0.02966	42.613	43.676	44.296	44.624	45.13	45.471	45.974	46.913	47.851	48.355	48.696	49.202	49.53	50.15	51.213
675	1	46.9177	0.02966	42.617	43.68	44.3	44.629	45.134	45.475	45.979	46.918	47.856	48.36	48.701	49.207	49.535	50.155	51.218
676	1	46.9227	0.02966	42.622	43.685	44.305	44.634	45.139	45.48	45.984	46.923	47.861	48.365	48.706	49.212	49.54	50.16	51.223
677	1	46.9276	0.02966	42.626	43.69	44.31	44.638	45.144	45.485	45.989	46.928	47.866	48.37	48.711	49.217	49.545	50.166	51.229
678	1	46.9325	0.02965	42.632	43.695	44.315	44.644	45.149	45.49	45.994	46.933	47.871	48.375	48.716	49.221	49.55	50.17	51.233
679	1	46.9373	0.02965	42.637	43.7	44.32	44.648	45.154	45.495	45.999	46.937	47.876	48.38	48.721	49.226	49.555	50.175	51.238
680	1	46.9422	0.02965	42.641	43.704	44.324	44.653	45.158	45.5	46.003	46.942	47.881	48.385	48.726	49.232	49.56	50.18	51.243
681	1	46.9471	0.02965	42.646	43.709	44.329	44.657	45.163	45.504	46.008	46.947	47.886	48.39	48.731	49.237	49.565	50.185	51.249
682	1	46.952	0.02965	42.65	43.713	44.334	44.662	45.168	45.509	46.013	46.952	47.891	48.395	48.736	49.242	49.57	50.191	51.254
683	1	46.9569	0.02965	42.654	43.718	44.338	44.667	45.173	45.514	46.018	46.957	47.896	48.4	48.741	49.247	49.575	50.196	51.259
684	1	46.9617	0.02964	42.66	43.724	44.344	44.672	45.178	45.519	46.023	46.962	47.901	48.404	48.746	49.251	49.58	50.2	51.263
685	1	46.9666	0.02964	42.665	43.728	44.348	44.677	45.183	45.524	46.028	46.967	47.906	48.409	48.751	49.256	49.585	50.205	51.268
686	1	46.9714	0.02964	42.669	43.733	44.353	44.681	45.187	45.528	46.032	46.971	47.91	48.414	48.756	49.261	49.59	50.21	51.274
687	1	46.9763	0.02964	42.674	43.737	44.358	44.686	45.192	45.533	46.037	46.976	47.915	48.419	48.761	49.267	49.595	50.215	51.279
688	1	46.9811	0.02964	42.678	43.742	44.362	44.691	45.197	45.538	46.042	46.981	47.92	48.424	48.766	49.272	49.6	50.221	51.284
689	1	46.986	0.02964	42.682	43.746	44.367	44.695	45.201	45.543	46.047	46.986	47.925	48.429	48.771	49.277	49.605	50.226	51.29
690	1	46.9908	0.02964	42.687	43.751	44.371	44.7	45.206	45.547	46.051	46.991	47.93	48.434	48.776	49.282	49.61	50.231	51.295
691	1	46.9956	0.02963	42.693	43.756	44.377	44.705	45.211	45.552	46.056	46.996	47.935	48.439	48.78	49.286	49.615	50.235	51.299
692	1	47.0004	0.02963	42.697	43.761	44.381	44.71	45.216	45.557	46.061	47	47.94	48.444	48.785	49.291	49.62	50.24	51.304
693	1	47.0053	0.02963	42.701	43.765	44.386	44.714	45.22	45.562	46.066	47.005	47.945	48.449	48.79	49.296	49.625	50.245	51.309
694	1	47.0101	0.02963	42.706	43.77	44.39	44.719	45.225	45.566	46.071	47.01	47.95	48.454	48.795	49.301	49.63	50.25	51.315
695	1	47.0149	0.02963	42.71	43.774	44.395	44.724	45.23	45.571	46.075	47.015	47.954	48.459	48.8	49.306	49.635	50.256	51.32
696	1	47.0197	0.02963	42.714	43.779	44.399	44.728	45.234	45.576	46.08	47.02	47.959	48.464	48.805	49.311	49.64	50.261	51.325
697	1	47.0245	0.02962	42.72	43.784	44.405	44.733	45.239	45.581	46.085	47.025	47.964	48.468	48.81	49.316	49.644	50.265	51.329
698	1	47.0293	0.02962	42.725	43.789	44.409	44.738	45.244	45.586	46.09	47.029	47.969	48.473	48.815	49.321	49.649	50.27	51.334
699	1	47.0341	0.02962	42.729	43.793	44.414	44.743	45.249	45.59	46.094	47.034	47.974	48.478	48.819	49.326	49.654	50.275	51.339
700	1	47.0388	0.02962	42.733	43.798	44.418	44.747	45.253	45.595	46.099	47.039	47.979	48.483	48.824	49.331	49.659	50.28	51.344
701	1	47.0436	0.02962	42.738	43.802	44.423	44.752	45.258	45.599	46.104	47.044	47.983	48.488	48.829	49.336	49.664	50.285	51.35
702	1	47.0484	0.02962	42.742	43.806	44.427	44.756	45.262	45.604	46.108	47.048	47.988	48.493	48.834	49.341	49.669	50.29	51.355
703	1	47.0532	0.02962	42.746	43.811	44.432	44.761	45.267	45.609	46.113	47.053	47.993	48.498	48.839	49.346	49.674	50.295	51.36
704	1	47.0579	0.02961	42.752	43.816	44.437	44.766	45.272	45.614	46.118	47.058	47.998	48.502	48.844	49.35	49.679	50.299	51.364
705	1	47.0627	0.02961	42.756	43.821	44.442	44.771	45.277	45.618	46.123	47.063	48.003	48.507	48.849	49.355	49.684	50.305	51.369
706	1	47.0674	0.02961	42.761	43.825	44.446	44.775	45.281	45.623	46.127	47.067	48.007	48.512	48.853	49.36	49.689	50.31	51.374
707	1	47.0722	0.02961	42.765	43.83	44.451	44.78	45.286	45.628	46.132	47.072	48.012	48.517	48.858	49.365	49.694	50.315	51.379
708	1	47.0769	0.02961	42.769	43.834	44.455	44.784	45.29	45.632	46.137	47.077	48.017	48.522	48.863	49.37	49.699	50.32	51.385
709	1	47.0816	0.02961	42.774	43.838	44.46	44.789	45.295	45.637	46.141	47.082	48.022	48.526	48.868	49.375	49.704	50.325	51.39
710	1	47.0864	0.02961	42.778	43.843	44.464	44.793	45.3	45.641	46.146	47.086	48.027	48.531	48.873	49.38	49.709	50.33	51.395
711	1	47.0911	0.0296	42.784	43.848	44.469	44.798	45.305	45.646	46.151	47.091	48.031	48.536	48.877	49.384	49.713	50.334	51.399
712	1	47.0958	0.0296	42.788	43.853	44.474	44.803	45.309	45.651	46.156	47.096	48.036	48.541	48.882	49.389	49.718	50.339	51.404
713	1	47.1005	0.0296	42.792	43.857	44.478	44.807	45.314	45.656	46.16	47.101	48.041	48.545	48.887	49.394	49.723	50.344	51.409
714	1	47.1052	0.0296	42.796	43.862	44.483	44.812	45.318	45.66	46.165	47.105	48.046	48.55	48.892	49.399	49.728	50.349	51.414
715	1	47.1099	0.0296	42.801	43.866	44.487	44.816	45.323	45.665	46.169	47.11	48.05	48.555	48.897	49.404	49.733	50.354	51.419
716	1	47.1146	0.0296	42.805	43.87	44.492	44.821	45.327	45.669	46.174	47.115	48.055	48.56	48.902	49.408	49.738	50.359	51.424
717	1	47.1193	0.02959	42.811	43.876	44.497	44.826	45.332	45.674	46.179	47.119	48.06	48.564	48.906	49.413	49.742	50.363	51.428
718	1	47.124	0.02959	42.815	43.88	44.501	44.83	45.337	45.679	46.183	47.124	48.065	48.569	48.911	49.418	49.747	50.368	51.433
719	1	47.1287	0.02959	42.819	43.885	44.506	44.835	45.342	45.683	46.188	47.129	48.069	48.574	48.916	49.423	49.752	50.373	51.438
720	1	47.1334	0.02959	42.824	43.889	44.51	44.839	45.346	45.688	46.193	47.133	48.074	48.579	48.921	49.427	49.757	50.378	51.443
721	1	47.138	0.02959	42.828	43.893	44.515	44.844	45.35	45.692	46.197	47.138	48.079	48.584	48.926	49.432	49.761	50.383	51.448
722	1	47.1427	0.02959	42.832	43.898	44.519	44.848	45.355	45.697	46.202	47.143	48.084	48.588	48.93	49.437	49.766	50.388	51.453
723	1	47.1474	0.02959	42.836	43.902	44.524	44.853	45.36	45.701	46.206	47.147	48.088	48.593	48.935	49.442	49.771	50.393	51.459
724	1	47.152	0.02958	42.842	43.907	44.529	44.858	45.365	45.706	46.211	47.152	48.093	48.598	48.939	49.446	49.775	50.397	51.462
725	1	47.1567	0.02958	42.846	43.912	44.533	44.862	45.369	45.711	46.216	47.157	48.098	48.602	48.944	49.451	49.78	50.402	51.467
726	1	47.1613	0.02958	42.85	43.916	44.538	44.867	45.373	45.715	46.22	47.161	48.102	48.607	48.949	49.456	49.785	50.407	51.472
727	1	47.166	0.02958	42.855	43.92	44.542	44.871	45.378	45.72	46.225	47.166	48.107	48.612	48.954	49.461	49.79	50.412	51.477
728	1	47.1706	0.02958	42.859	43.925	44.546	44.876	45.382	45.724	46.229	47.171	48.112	48.617	48.959	49.466	49.795	50.417	51.482
729	1	47.1752	0.02958	42.863	43.929	44.551	44.88	45.387	45.729	46.234	47.175	48.116	48.621	48.964	49.47	49.8	50.421	51.487
730	1	47.1799	0.02958	42.867	43.933	44.555	44.884	45.391	45.733	46.239	47.18	48.121	48.626	48.968	49.475	49.805	50.427	51.493
731	1	47.1845	0.02957	42.873	43.939	44.56	44.89	45.396	45.738	46.243	47.185	48.126	48.631	48.973	49.479	49.809	50.43	51.496
732	1	47.1891	0.02957	42.877	43.943	44.565	44.894	45.401	45.743	46.248	47.189	48.13	48.635	48.977	49.484	49.814	50.435	51.501
733	1	47.1937	0.02957	42.881	43.947	44.569	44.898	45.405	45.747	46.252	47.194	48.135	48.64	48.982	49.489	49.818	50.44	51.506
734	1	47.1983	0.02957	42.885	43.952	44.573	44.903	45.41	45.752	46.257	47.198	48.14	48.645	48.987	49.494	49.823	50.445	51.511
735	1	47.2029	0.02957	42.89	43.956	44.578	44.907	45.414	45.756	46.261	47.203	48.144	48.65	48.992	49.499	49.828	50.45	51.516
736	1	47.2075	0.02957	42.894	43.96	44.582	44.911	45.419	45.761	46.266	47.208	48.149	48.654	48.996	49.504	49.833	50.455	51.521
737	1	47.2121	0.02957	42.898	43.964	44.586	44.916	45.423	45.765	46.27	47.212	48.154	48.659	49.001	49.508	49.838	50.46	51.526
738	1	47.2167	0.02956	42.904	43.97	44.592	44.921	45.428	45.77	46.275	47.217	48.158	48.663	49.005	49.512	49.842	50.464	51.53
739	1	47.2213	0.02956	42.908	43.974	44.596	44.925	45.432	45.775	46.28	47.221	48.163	48.668	49.01	49.517	49.847	50.469	51.535
740	1	47.2258	0.02956	42.912	43.978	44.6	44.93	45.437	45.779	46.284	47.226	48.167	48.673	49.015	49.522	49.851	50.473	51.54
741	1	47.2304	0.02956	42.916	43.983	44.605	44.934	45.441	45.783	46.289	47.23	48.172	48.677	49.02	49.527	49.856	50.478	51.545
742	1	47.235	0.02956	42.92	43.987	44.609	44.938	45.446	45.788	46.293	47.235	48.177	48.682	49.024	49.532	49.861	50.483	51.55
743	1	47.2395	0.02956	42.924	43.991	44.613	44.943	45.45	45.792	46.298	47.24	48.181	48.687	49.029	49.536	49.866	50.488	51.555
744	1	47.2441	0.02955	42.93	43.996	44.618	44.948	45.455	45.797	46.302	47.244	48.186	48.691	49.033	49.54	49.87	50.492	51.558
745	1	47.2486	0.02955	42.934	44.001	44.623	44.952	45.459	45.802	46.307	47.249	48.19	48.696	49.038	49.545	49.875	50.497	51.563
746	1	47.2532	0.02955	42.938	44.005	44.627	44.956	45.464	45.806	46.311	47.253	48.195	48.7	49.043	49.55	49.879	50.502	51.568
747	1	47.2577	0.02955	42.942	44.009	44.631	44.961	45.468	45.81	46.316	47.258	48.2	48.705	49.047	49.555	49.884	50.506	51.573
748	1	47.2622	0.02955	42.946	44.013	44.635	44.965	45.472	45.815	46.32	47.262	48.204	48.71	49.052	49.559	49.889	50.511	51.578
749	1	47.2668	0.02955	42.951	44.018	44.64	44.969	45.477	45.819	46.325	47.267	48.209	48.714	49.057	49.564	49.894	50.516	51.583
750	1	47.2713	0.02955	42.955	44.022	44.644	44.974	45.481	45.824	46.329	47.271	48.213	48.719	49.061	49.569	49.899	50.521	51.588
751	1	47.2758	0.02954	42.96	44.027	44.649	44.979	45.486	45.828	46.334	47.276	48.218	48.723	49.066	49.573	49.902	50.525	51.591
752	1	47.2803	0.02954	42.964	44.031	44.653	44.983	45.49	45.833	46.338	47.28	48.222	48.728	49.07	49.578	49.907	50.529	51.596
753	1	47.2848	0.02954	42.968	44.035	44.658	44.987	45.495	45.837	46.343	47.285	48.227	48.732	49.075	49.582	49.912	50.534	51.601
754	1	47.2893	0.02954	42.972	44.04	44.662	44.992	45.499	45.841	46.347	47.289	48.232	48.737	49.08	49.587	49.917	50.539	51.606
755	1	47.2938	0.02954	42.977	44.044	44.666	44.996	45.503	45.846	46.351	47.294	48.236	48.742	49.084	49.592	49.921	50.544	51.611
756	1	47.2983	0.02954	42.981	44.048	44.67	45	45.508	45.85	46.356	47.298	48.241	48.746	49.089	49.596	49.926	50.549	51.616
757	1	47.3028	0.02954	42.985	44.052	44.675	45.004	45.512	45.855	46.36	47.303	48.245	48.751	49.094	49.601	49.931	50.553	51.621
758	1	47.3073	0.02953	42.99	44.057	44.68	45.009	45.517	45.859	46.365	47.307	48.25	48.755	49.098	49.605	49.935	50.557	51.624
759	1	47.3117	0.02953	42.994	44.062	44.684	45.014	45.521	45.864	46.369	47.312	48.254	48.76	49.102	49.61	49.939	50.562	51.629
760	1	47.3162	0.02953	42.998	44.066	44.688	45.018	45.526	45.868	46.374	47.316	48.259	48.764	49.107	49.614	49.944	50.567	51.634
761	1	47.3207	0.02953	43.002	44.07	44.693	45.022	45.53	45.872	46.378	47.321	48.263	48.769	49.112	49.619	49.949	50.571	51.639
762	1	47.3251	0.02953	43.006	44.074	44.697	45.026	45.534	45.877	46.382	47.325	48.268	48.774	49.116	49.624	49.954	50.576	51.644
763	1	47.3296	0.02953	43.011	44.078	44.701	45.031	45.538	45.881	46.387	47.33	48.272	48.778	49.121	49.629	49.958	50.581	51.649
764	1	47.334	0.02953	43.015	44.082	44.705	45.035	45.543	45.885	46.391	47.334	48.277	48.783	49.125	49.633	49.963	50.586	51.653
765	1	47.3385	0.02952	43.02	44.088	44.71	45.04	45.548	45.89	46.396	47.339	48.281	48.787	49.129	49.637	49.967	50.589	51.657
766	1	47.3429	0.02952	43.024	44.092	44.714	45.044	45.552	45.894	46.4	47.343	48.286	48.791	49.134	49.642	49.971	50.594	51.662
767	1	47.3473	0.02952	43.028	44.096	44.719	45.048	45.556	45.899	46.405	47.347	48.29	48.796	49.139	49.646	49.976	50.599	51.666
768	1	47.3517	0.02952	43.032	44.1	44.723	45.052	45.56	45.903	46.409	47.352	48.295	48.8	49.143	49.651	49.981	50.604	51.671
769	1	47.3562	0.02952	43.036	44.104	44.727	45.057	45.565	45.907	46.413	47.356	48.299	48.805	49.148	49.656	49.985	50.608	51.676
770	1	47.3606	0.02952	43.04	44.108	44.731	45.061	45.569	45.912	46.418	47.361	48.304	48.81	49.152	49.66	49.99	50.613	51.681
771	1	47.365	0.02952	43.044	44.112	44.735	45.065	45.573	45.916	46.422	47.365	48.308	48.814	49.157	49.665	49.995	50.618	51.686
772	1	47.3694	0.02952	43.048	44.116	44.739	45.069	45.577	45.92	46.426	47.369	48.313	48.819	49.161	49.669	49.999	50.622	51.691
773	1	47.3738	0.02951	43.054	44.122	44.744	45.074	45.582	45.925	46.431	47.374	48.317	48.823	49.165	49.673	50.003	50.626	51.694
774	1	47.3782	0.02951	43.058	44.126	44.749	45.078	45.586	45.929	46.435	47.378	48.321	48.827	49.17	49.678	50.008	50.631	51.699
775	1	47.3826	0.02951	43.062	44.13	44.753	45.083	45.591	45.933	46.439	47.383	48.326	48.832	49.175	49.683	50.012	50.635	51.704
776	1	47.387	0.02951	43.066	44.134	44.757	45.087	45.595	45.938	46.444	47.387	48.33	48.836	49.179	49.687	50.017	50.64	51.708
777	1	47.3913	0.02951	43.07	44.138	44.761	45.091	45.599	45.942	46.448	47.391	48.335	48.841	49.184	49.692	50.022	50.645	51.713
778	1	47.3957	0.02951	43.074	44.142	44.765	45.095	45.603	45.946	46.452	47.396	48.339	48.845	49.188	49.696	50.026	50.649	51.718
779	1	47.4001	0.02951	43.078	44.146	44.769	45.099	45.607	45.95	46.457	47.4	48.344	48.85	49.193	49.701	50.031	50.654	51.723
780	1	47.4044	0.0295	43.083	44.151	44.774	45.104	45.612	45.955	46.461	47.404	48.348	48.854	49.197	49.705	50.035	50.658	51.726
781	1	47.4088	0.0295	43.087	44.155	44.778	45.108	45.616	45.959	46.465	47.409	48.352	48.858	49.201	49.709	50.039	50.662	51.731
782	1	47.4131	0.0295	43.091	44.159	44.782	45.112	45.621	45.963	46.47	47.413	48.356	48.863	49.206	49.714	50.044	50.667	51.735
783	1	47.4175	0.0295	43.095	44.163	44.787	45.117	45.625	45.968	46.474	47.418	48.361	48.867	49.21	49.718	50.048	50.672	51.74
784	1	47.4218	0.0295	43.099	44.167	44.791	45.121	45.629	45.972	46.478	47.422	48.365	48.872	49.215	49.723	50.053	50.676	51.745
785	1	47.4261	0.0295	43.103	44.171	44.795	45.125	45.633	45.976	46.482	47.426	48.37	48.876	49.219	49.727	50.057	50.681	51.75
786	1	47.4305	0.0295	43.107	44.175	44.799	45.129	45.637	45.98	46.487	47.431	48.374	48.881	49.224	49.732	50.062	50.686	51.754
787	1	47.4348	0.02949	43.112	44.181	44.804	45.134	45.642	45.985	46.491	47.435	48.378	48.885	49.228	49.736	50.066	50.689	51.758
788	1	47.4391	0.02949	43.116	44.185	44.808	45.138	45.646	45.989	46.496	47.439	48.383	48.889	49.232	49.74	50.07	50.694	51.762
789	1	47.4434	0.02949	43.12	44.189	44.812	45.142	45.65	45.993	46.5	47.443	48.387	48.893	49.236	49.745	50.075	50.698	51.767
790	1	47.4477	0.02949	43.124	44.193	44.816	45.146	45.655	45.997	46.504	47.448	48.391	48.898	49.241	49.749	50.079	50.703	51.772
791	1	47.452	0.02949	43.128	44.197	44.82	45.15	45.659	46.002	46.508	47.452	48.396	48.902	49.245	49.754	50.084	50.707	51.776
792	1	47.4563	0.02949	43.132	44.201	44.824	45.154	45.663	46.006	46.512	47.456	48.4	48.907	49.25	49.758	50.088	50.712	51.781
793	1	47.4606	0.02949	43.135	44.205	44.828	45.158	45.667	46.01	46.517	47.461	48.405	48.911	49.254	49.763	50.093	50.717	51.786
794	1	47.4649	0.02948	43.141	44.21	44.833	45.163	45.672	46.015	46.521	47.465	48.409	48.915	49.258	49.766	50.097	50.72	51.789
795	1	47.4692	0.02948	43.145	44.214	44.837	45.167	45.676	46.019	46.525	47.469	48.413	48.92	49.263	49.771	50.101	50.725	51.794
796	1	47.4734	0.02948	43.149	44.218	44.841	45.171	45.68	46.023	46.529	47.473	48.417	48.924	49.267	49.775	50.106	50.729	51.798
797	1	47.4777	0.02948	43.152	44.222	44.845	45.175	45.684	46.027	46.534	47.478	48.422	48.928	49.271	49.78	50.11	50.734	51.803
798	1	47.482	0.02948	43.156	44.226	44.849	45.18	45.688	46.031	46.538	47.482	48.426	48.933	49.276	49.784	50.115	50.738	51.808
