Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
555	-0.5528	16.1183	0.07868	12.83	13.539	13.981	14.224	14.612	14.883	15.297	16.118	17.01	17.521	17.88	18.435	18.809	19.549	20.928
556	-0.5534	16.1154	0.07867	12.829	13.537	13.979	14.222	14.609	14.88	15.294	16.115	17.007	17.518	17.877	18.431	18.805	19.545	20.923
557	-0.5541	16.1125	0.07867	12.827	13.535	13.977	14.22	14.607	14.877	15.292	16.113	17.004	17.515	17.874	18.428	18.802	19.542	20.92
558	-0.5547	16.1096	0.07866	12.825	13.533	13.974	14.217	14.604	14.875	15.289	16.11	17.001	17.511	17.87	18.424	18.799	19.538	20.916
559	-0.5553	16.1067	0.07866	12.823	13.531	13.972	14.215	14.602	14.872	15.286	16.107	16.998	17.508	17.867	18.421	18.795	19.535	20.913
560	-0.5559	16.1039	0.07865	12.821	13.529	13.97	14.213	14.6	14.87	15.284	16.104	16.995	17.505	17.864	18.418	18.792	19.531	20.909
561	-0.5565	16.101	0.07864	12.819	13.527	13.968	14.21	14.597	14.867	15.281	16.101	16.992	17.502	17.861	18.414	18.788	19.527	20.905
562	-0.5571	16.0981	0.07864	12.817	13.524	13.965	14.208	14.595	14.865	15.278	16.098	16.989	17.498	17.857	18.411	18.785	19.524	20.902
563	-0.5577	16.0953	0.07863	12.815	13.522	13.963	14.206	14.592	14.862	15.276	16.095	16.986	17.495	17.854	18.408	18.781	19.521	20.898
564	-0.5583	16.0925	0.07863	12.813	13.52	13.961	14.203	14.59	14.86	15.273	16.093	16.983	17.492	17.851	18.405	18.778	19.517	20.894
565	-0.5589	16.0896	0.07862	12.812	13.518	13.959	14.201	14.587	14.857	15.27	16.09	16.979	17.489	17.848	18.401	18.775	19.514	20.89
566	-0.5595	16.0868	0.07861	12.81	13.516	13.957	14.199	14.585	14.855	15.268	16.087	16.976	17.486	17.844	18.398	18.771	19.51	20.886
567	-0.5602	16.084	0.07861	12.808	13.514	13.954	14.196	14.583	14.852	15.265	16.084	16.973	17.483	17.841	18.394	18.768	19.507	20.883
568	-0.5608	16.0812	0.0786	12.806	13.512	13.952	14.194	14.58	14.85	15.263	16.081	16.97	17.48	17.838	18.391	18.765	19.503	20.879
569	-0.5614	16.0784	0.07859	12.805	13.51	13.95	14.192	14.578	14.847	15.26	16.078	16.967	17.476	17.835	18.388	18.761	19.499	20.875
570	-0.562	16.0756	0.07859	12.803	13.508	13.948	14.19	14.575	14.845	15.257	16.076	16.964	17.473	17.832	18.384	18.758	19.496	20.872
571	-0.5626	16.0728	0.07858	12.801	13.506	13.946	14.187	14.573	14.843	15.255	16.073	16.961	17.47	17.828	18.381	18.754	19.493	20.868
572	-0.5632	16.0701	0.07858	12.799	13.504	13.943	14.185	14.571	14.84	15.252	16.07	16.958	17.467	17.826	18.378	18.751	19.489	20.865
573	-0.5638	16.0673	0.07857	12.797	13.502	13.941	14.183	14.568	14.838	15.25	16.067	16.955	17.464	17.822	18.375	18.748	19.486	20.861
574	-0.5644	16.0646	0.07856	12.796	13.5	13.939	14.181	14.566	14.835	15.247	16.065	16.952	17.461	17.819	18.371	18.744	19.482	20.857
575	-0.565	16.0618	0.07856	12.794	13.498	13.937	14.178	14.564	14.833	15.245	16.062	16.95	17.458	17.816	18.368	18.741	19.479	20.854
576	-0.5656	16.0591	0.07855	12.792	13.496	13.935	14.176	14.561	14.83	15.242	16.059	16.947	17.455	17.813	18.365	18.738	19.476	20.851
577	-0.5662	16.0564	0.07855	12.79	13.494	13.933	14.174	14.559	14.828	15.24	16.056	16.944	17.452	17.81	18.362	18.735	19.472	20.847
578	-0.5667	16.0536	0.07854	12.788	13.492	13.93	14.172	14.557	14.826	15.237	16.054	16.941	17.449	17.807	18.359	18.731	19.469	20.843
579	-0.5673	16.0509	0.07853	12.787	13.49	13.928	14.17	14.554	14.823	15.235	16.051	16.938	17.446	17.803	18.355	18.728	19.465	20.84
580	-0.5679	16.0482	0.07853	12.785	13.488	13.926	14.167	14.552	14.821	15.232	16.048	16.935	17.443	17.801	18.352	18.725	19.462	20.837
581	-0.5685	16.0455	0.07852	12.783	13.486	13.924	14.165	14.55	14.818	15.23	16.046	16.932	17.44	17.797	18.349	18.722	19.459	20.833
582	-0.5691	16.0429	0.07852	12.781	13.484	13.922	14.163	14.547	14.816	15.227	16.043	16.929	17.437	17.795	18.346	18.719	19.456	20.83
583	-0.5697	16.0402	0.07851	12.78	13.482	13.92	14.161	14.545	14.814	15.225	16.04	16.926	17.434	17.791	18.343	18.715	19.452	20.826
584	-0.5703	16.0375	0.0785	12.778	13.48	13.918	14.159	14.543	14.811	15.222	16.038	16.923	17.431	17.788	18.339	18.712	19.449	20.822
585	-0.5709	16.0349	0.0785	12.776	13.478	13.916	14.157	14.541	14.809	15.22	16.035	16.921	17.428	17.785	18.337	18.709	19.446	20.819
586	-0.5715	16.0322	0.07849	12.774	13.476	13.914	14.155	14.538	14.807	15.217	16.032	16.918	17.425	17.782	18.333	18.706	19.442	20.816
587	-0.5721	16.0296	0.07849	12.773	13.474	13.912	14.152	14.536	14.804	15.215	16.03	16.915	17.422	17.779	18.33	18.703	19.439	20.813
588	-0.5726	16.0269	0.07848	12.771	13.472	13.909	14.15	14.534	14.802	15.213	16.027	16.912	17.419	17.776	18.327	18.699	19.436	20.809
589	-0.5732	16.0243	0.07847	12.769	13.47	13.908	14.148	14.532	14.8	15.21	16.024	16.909	17.416	17.773	18.324	18.696	19.432	20.805
590	-0.5738	16.0217	0.07847	12.768	13.468	13.905	14.146	14.529	14.797	15.208	16.022	16.906	17.413	17.77	18.321	18.693	19.429	20.802
591	-0.5744	16.0191	0.07846	12.766	13.466	13.903	14.144	14.527	14.795	15.205	16.019	16.904	17.41	17.767	18.318	18.69	19.426	20.798
592	-0.575	16.0165	0.07846	12.764	13.464	13.901	14.142	14.525	14.793	15.203	16.017	16.901	17.407	17.764	18.315	18.687	19.423	20.795
593	-0.5755	16.0139	0.07845	12.763	13.463	13.899	14.14	14.523	14.791	15.201	16.014	16.898	17.405	17.761	18.312	18.684	19.419	20.792
594	-0.5761	16.0113	0.07844	12.761	13.461	13.897	14.138	14.521	14.788	15.198	16.011	16.895	17.402	17.758	18.308	18.68	19.416	20.788
595	-0.5767	16.0088	0.07844	12.759	13.459	13.895	14.136	14.518	14.786	15.196	16.009	16.892	17.399	17.755	18.306	18.678	19.413	20.785
596	-0.5773	16.0062	0.07843	12.758	13.457	13.893	14.134	14.516	14.784	15.193	16.006	16.89	17.396	17.752	18.303	18.674	19.41	20.782
597	-0.5779	16.0036	0.07843	12.756	13.455	13.891	14.131	14.514	14.782	15.191	16.004	16.887	17.393	17.75	18.3	18.671	19.407	20.779
598	-0.5784	16.0011	0.07842	12.754	13.453	13.889	14.129	14.512	14.779	15.189	16.001	16.884	17.39	17.747	18.297	18.668	19.403	20.775
599	-0.579	15.9986	0.07841	12.753	13.452	13.887	14.127	14.51	14.777	15.187	15.999	16.881	17.387	17.744	18.293	18.665	19.4	20.771
600	-0.5796	15.996	0.07841	12.751	13.45	13.885	14.125	14.508	14.775	15.184	15.996	16.879	17.385	17.741	18.291	18.662	19.397	20.769
601	-0.5802	15.9935	0.0784	12.749	13.448	13.883	14.123	14.506	14.773	15.182	15.994	16.876	17.382	17.738	18.288	18.659	19.394	20.765
602	-0.5807	15.991	0.0784	12.748	13.446	13.881	14.121	14.503	14.77	15.179	15.991	16.873	17.379	17.735	18.285	18.656	19.391	20.762
603	-0.5813	15.9885	0.07839	12.746	13.444	13.88	14.119	14.501	14.768	15.177	15.989	16.871	17.376	17.732	18.282	18.653	19.388	20.759
604	-0.5819	15.986	0.07838	12.745	13.442	13.878	14.117	14.499	14.766	15.175	15.986	16.868	17.373	17.729	18.279	18.65	19.384	20.755
605	-0.5824	15.9835	0.07838	12.743	13.44	13.876	14.115	14.497	14.764	15.173	15.984	16.865	17.371	17.727	18.276	18.647	19.382	20.752
606	-0.583	15.9811	0.07837	12.742	13.439	13.874	14.113	14.495	14.762	15.17	15.981	16.863	17.368	17.724	18.273	18.644	19.378	20.749
607	-0.5836	15.9786	0.07837	12.74	13.437	13.872	14.111	14.493	14.76	15.168	15.979	16.86	17.365	17.721	18.27	18.641	19.376	20.746
608	-0.5841	15.9761	0.07836	12.738	13.435	13.87	14.109	14.491	14.757	15.166	15.976	16.857	17.362	17.718	18.267	18.638	19.372	20.742
609	-0.5847	15.9737	0.07836	12.736	13.433	13.868	14.107	14.489	14.755	15.163	15.974	16.855	17.36	17.715	18.264	18.635	19.37	20.74
610	-0.5853	15.9713	0.07835	12.735	13.432	13.866	14.105	14.487	14.753	15.161	15.971	16.852	17.357	17.713	18.261	18.632	19.366	20.736
611	-0.5858	15.9688	0.07834	12.734	13.43	13.864	14.103	14.485	14.751	15.159	15.969	16.849	17.354	17.71	18.258	18.629	19.363	20.733
612	-0.5864	15.9664	0.07834	12.732	13.428	13.862	14.101	14.482	14.749	15.157	15.966	16.847	17.351	17.707	18.256	18.626	19.36	20.73
613	-0.587	15.964	0.07833	12.731	13.426	13.86	14.099	14.48	14.747	15.155	15.964	16.844	17.349	17.704	18.253	18.623	19.357	20.727
614	-0.5875	15.9616	0.07833	12.729	13.424	13.858	14.097	14.478	14.745	15.152	15.962	16.842	17.346	17.702	18.25	18.621	19.354	20.724
615	-0.5881	15.9592	0.07832	12.727	13.423	13.857	14.096	14.476	14.743	15.15	15.959	16.839	17.343	17.699	18.247	18.618	19.351	20.72
616	-0.5886	15.9568	0.07832	12.726	13.421	13.855	14.093	14.474	14.74	15.148	15.957	16.837	17.341	17.696	18.244	18.615	19.348	20.718
617	-0.5892	15.9544	0.07831	12.724	13.419	13.853	14.092	14.472	14.738	15.146	15.954	16.834	17.338	17.693	18.241	18.612	19.345	20.714
618	-0.5898	15.9521	0.0783	12.723	13.418	13.851	14.09	14.47	14.736	15.144	15.952	16.831	17.335	17.691	18.239	18.609	19.342	20.711
619	-0.5903	15.9497	0.0783	12.721	13.416	13.849	14.088	14.468	14.734	15.141	15.95	16.829	17.333	17.688	18.236	18.606	19.34	20.708
620	-0.5909	15.9473	0.07829	12.72	13.414	13.847	14.086	14.466	14.732	15.139	15.947	16.826	17.33	17.685	18.233	18.603	19.336	20.705
621	-0.5914	15.945	0.07829	12.718	13.412	13.845	14.084	14.464	14.73	15.137	15.945	16.824	17.328	17.683	18.23	18.601	19.334	20.702
622	-0.592	15.9427	0.07828	12.717	13.411	13.844	14.082	14.462	14.728	15.135	15.943	16.821	17.325	17.68	18.228	18.598	19.331	20.699
623	-0.5925	15.9403	0.07827	12.715	13.409	13.842	14.08	14.46	14.726	15.133	15.94	16.819	17.322	17.677	18.225	18.595	19.327	20.695
624	-0.5931	15.938	0.07827	12.714	13.407	13.84	14.078	14.458	14.724	15.131	15.938	16.816	17.32	17.674	18.222	18.592	19.325	20.693
625	-0.5936	15.9357	0.07826	12.712	13.406	13.838	14.077	14.456	14.722	15.129	15.936	16.814	17.317	17.672	18.219	18.589	19.322	20.689
626	-0.5942	15.9334	0.07826	12.711	13.404	13.837	14.075	14.454	14.72	15.126	15.933	16.811	17.315	17.669	18.217	18.587	19.319	20.687
627	-0.5947	15.9311	0.07825	12.709	13.402	13.835	14.073	14.453	14.718	15.124	15.931	16.809	17.312	17.666	18.214	18.584	19.316	20.684
628	-0.5953	15.9288	0.07825	12.708	13.401	13.833	14.071	14.45	14.716	15.122	15.929	16.806	17.309	17.664	18.211	18.581	19.314	20.681
629	-0.5958	15.9266	0.07824	12.707	13.399	13.831	14.069	14.449	14.714	15.12	15.927	16.804	17.307	17.661	18.208	18.578	19.311	20.678
630	-0.5964	15.9243	0.07824	12.705	13.397	13.829	14.067	14.447	14.712	15.118	15.924	16.801	17.304	17.659	18.206	18.576	19.308	20.675
631	-0.5969	15.922	0.07823	12.704	13.396	13.828	14.066	14.445	14.71	15.116	15.922	16.799	17.302	17.656	18.203	18.573	19.305	20.672
632	-0.5975	15.9198	0.07822	12.702	13.394	13.826	14.064	14.443	14.708	15.114	15.92	16.797	17.299	17.654	18.2	18.57	19.302	20.669
633	-0.598	15.9176	0.07822	12.701	13.392	13.824	14.062	14.441	14.706	15.112	15.918	16.794	17.297	17.651	18.198	18.568	19.299	20.666
634	-0.5986	15.9153	0.07821	12.699	13.391	13.823	14.06	14.439	14.704	15.11	15.915	16.792	17.294	17.648	18.195	18.565	19.296	20.663
635	-0.5991	15.9131	0.07821	12.698	13.389	13.821	14.058	14.437	14.702	15.108	15.913	16.789	17.292	17.646	18.193	18.562	19.294	20.661
636	-0.5996	15.9109	0.0782	12.697	13.388	13.819	14.057	14.435	14.7	15.106	15.911	16.787	17.289	17.643	18.19	18.559	19.291	20.657
637	-0.6002	15.9087	0.0782	12.695	13.386	13.817	14.055	14.433	14.698	15.104	15.909	16.785	17.287	17.641	18.187	18.557	19.288	20.655
638	-0.6007	15.9065	0.07819	12.694	13.385	13.816	14.053	14.432	14.696	15.102	15.907	16.782	17.284	17.638	18.185	18.554	19.285	20.652
639	-0.6013	15.9043	0.07818	12.692	13.383	13.814	14.051	14.43	14.694	15.1	15.904	16.78	17.282	17.636	18.182	18.551	19.283	20.648
640	-0.6018	15.9021	0.07818	12.691	13.381	13.812	14.05	14.428	14.692	15.098	15.902	16.777	17.28	17.633	18.179	18.549	19.28	20.646
641	-0.6023	15.9	0.07817	12.69	13.38	13.811	14.048	14.426	14.691	15.096	15.9	16.775	17.277	17.631	18.177	18.546	19.277	20.643
642	-0.6029	15.8978	0.07817	12.688	13.378	13.809	14.046	14.424	14.689	15.094	15.898	16.773	17.275	17.628	18.174	18.544	19.275	20.64
643	-0.6034	15.8956	0.07816	12.687	13.377	13.807	14.044	14.422	14.687	15.092	15.896	16.77	17.272	17.626	18.172	18.541	19.272	20.637
644	-0.604	15.8935	0.07816	12.685	13.375	13.806	14.043	14.421	14.685	15.09	15.894	16.768	17.27	17.624	18.169	18.539	19.269	20.635
645	-0.6045	15.8913	0.07815	12.684	13.374	13.804	14.041	14.419	14.683	15.088	15.891	16.766	17.267	17.621	18.167	18.536	19.266	20.632
646	-0.605	15.8892	0.07815	12.683	13.372	13.802	14.039	14.417	14.681	15.086	15.889	16.764	17.265	17.619	18.164	18.533	19.264	20.629
647	-0.6056	15.8871	0.07814	12.681	13.371	13.801	14.038	14.415	14.679	15.084	15.887	16.761	17.263	17.616	18.162	18.531	19.261	20.626
648	-0.6061	15.885	0.07813	12.68	13.369	13.799	14.036	14.414	14.678	15.082	15.885	16.759	17.26	17.614	18.159	18.528	19.258	20.623
649	-0.6066	15.8829	0.07813	12.679	13.367	13.797	14.034	14.412	14.676	15.08	15.883	16.757	17.258	17.611	18.157	18.526	19.256	20.621
650	-0.6072	15.8808	0.07812	12.678	13.366	13.796	14.033	14.41	14.674	15.078	15.881	16.754	17.256	17.609	18.154	18.523	19.253	20.618
651	-0.6077	15.8787	0.07812	12.676	13.364	13.794	14.031	14.408	14.672	15.076	15.879	16.752	17.253	17.607	18.152	18.521	19.251	20.616
652	-0.6082	15.8766	0.07811	12.675	13.363	13.793	14.029	14.406	14.67	15.074	15.877	16.75	17.251	17.604	18.149	18.518	19.248	20.612
653	-0.6087	15.8745	0.07811	12.673	13.361	13.791	14.027	14.405	14.668	15.072	15.875	16.748	17.249	17.602	18.147	18.516	19.246	20.61
654	-0.6093	15.8725	0.0781	12.672	13.36	13.789	14.026	14.403	14.667	15.07	15.873	16.746	17.246	17.599	18.144	18.513	19.243	20.607
655	-0.6098	15.8704	0.0781	12.671	13.358	13.788	14.024	14.401	14.665	15.069	15.87	16.743	17.244	17.597	18.142	18.511	19.241	20.605
656	-0.6103	15.8684	0.07809	12.67	13.357	13.786	14.023	14.399	14.663	15.067	15.868	16.741	17.242	17.595	18.139	18.508	19.238	20.602
657	-0.6109	15.8663	0.07809	12.668	13.355	13.785	14.021	14.398	14.661	15.065	15.866	16.739	17.239	17.592	18.137	18.506	19.235	20.6
658	-0.6114	15.8643	0.07808	12.667	13.354	13.783	14.019	14.396	14.659	15.063	15.864	16.737	17.237	17.59	18.135	18.503	19.233	20.597
659	-0.6119	15.8623	0.07807	12.666	13.353	13.782	14.018	14.394	14.658	15.061	15.862	16.734	17.235	17.588	18.132	18.501	19.23	20.594
660	-0.6124	15.8602	0.07807	12.664	13.351	13.78	14.016	14.393	14.656	15.059	15.86	16.732	17.233	17.585	18.13	18.498	19.228	20.591
661	-0.613	15.8582	0.07806	12.663	13.35	13.778	14.014	14.391	14.654	15.057	15.858	16.73	17.23	17.583	18.127	18.496	19.225	20.588
662	-0.6135	15.8562	0.07806	12.662	13.348	13.777	14.013	14.389	14.652	15.055	15.856	16.728	17.228	17.581	18.125	18.493	19.223	20.586
663	-0.614	15.8542	0.07805	12.661	13.347	13.775	14.011	14.388	14.651	15.054	15.854	16.726	17.226	17.578	18.123	18.491	19.22	20.583
664	-0.6145	15.8522	0.07805	12.659	13.345	13.774	14.01	14.386	14.649	15.052	15.852	16.724	17.224	17.576	18.12	18.489	19.218	20.581
665	-0.615	15.8503	0.07804	12.658	13.344	13.772	14.008	14.384	14.647	15.05	15.85	16.722	17.221	17.574	18.118	18.486	19.215	20.578
666	-0.6156	15.8483	0.07804	12.657	13.343	13.771	14.006	14.382	14.645	15.048	15.848	16.719	17.219	17.572	18.116	18.484	19.213	20.576
667	-0.6161	15.8463	0.07803	12.656	13.341	13.769	14.005	14.381	14.644	15.046	15.846	16.717	17.217	17.569	18.113	18.481	19.21	20.573
668	-0.6166	15.8444	0.07803	12.654	13.34	13.768	14.003	14.379	14.642	15.045	15.844	16.715	17.215	17.567	18.111	18.479	19.208	20.571
669	-0.6171	15.8424	0.07802	12.653	13.338	13.766	14.002	14.378	14.64	15.043	15.842	16.713	17.213	17.565	18.109	18.477	19.205	20.568
670	-0.6176	15.8405	0.07802	12.652	13.337	13.765	14	14.376	14.639	15.041	15.841	16.711	17.211	17.563	18.107	18.474	19.203	20.566
671	-0.6181	15.8385	0.07801	12.651	13.336	13.763	13.999	14.374	14.637	15.039	15.839	16.709	17.208	17.56	18.104	18.472	19.2	20.563
672	-0.6187	15.8366	0.078	12.65	13.334	13.762	13.997	14.373	14.635	15.038	15.837	16.707	17.206	17.558	18.102	18.469	19.198	20.56
673	-0.6192	15.8347	0.078	12.649	13.333	13.76	13.996	14.371	14.634	15.036	15.835	16.705	17.204	17.556	18.1	18.467	19.196	20.558
674	-0.6197	15.8328	0.07799	12.648	13.332	13.759	13.994	14.37	14.632	15.034	15.833	16.703	17.202	17.554	18.097	18.465	19.193	20.555
675	-0.6202	15.8309	0.07799	12.646	13.33	13.757	13.993	14.368	14.63	15.032	15.831	16.701	17.2	17.552	18.095	18.463	19.191	20.553
676	-0.6207	15.829	0.07798	12.645	13.329	13.756	13.991	14.366	14.629	15.031	15.829	16.698	17.197	17.549	18.093	18.46	19.188	20.55
677	-0.6212	15.8271	0.07798	12.644	13.327	13.754	13.99	14.365	14.627	15.029	15.827	16.696	17.195	17.547	18.091	18.458	19.186	20.548
678	-0.6217	15.8252	0.07797	12.643	13.326	13.753	13.988	14.363	14.625	15.027	15.825	16.694	17.193	17.545	18.088	18.456	19.184	20.545
679	-0.6222	15.8233	0.07797	12.641	13.325	13.751	13.987	14.361	14.624	15.025	15.823	16.692	17.191	17.543	18.086	18.454	19.181	20.543
680	-0.6227	15.8214	0.07796	12.64	13.324	13.75	13.985	14.36	14.622	15.024	15.821	16.69	17.189	17.541	18.084	18.451	19.179	20.54
681	-0.6233	15.8196	0.07796	12.639	13.322	13.749	13.984	14.358	14.62	15.022	15.82	16.688	17.187	17.539	18.082	18.449	19.177	20.538
682	-0.6238	15.8177	0.07795	12.638	13.321	13.747	13.982	14.357	14.619	15.02	15.818	16.686	17.185	17.536	18.079	18.447	19.174	20.536
683	-0.6243	15.8158	0.07795	12.637	13.319	13.746	13.981	14.355	14.617	15.018	15.816	16.684	17.183	17.534	18.077	18.445	19.172	20.533
684	-0.6248	15.814	0.07794	12.636	13.318	13.744	13.979	14.354	14.616	15.017	15.814	16.682	17.181	17.532	18.075	18.442	19.17	20.531
685	-0.6253	15.8122	0.07794	12.634	13.317	13.743	13.978	14.352	14.614	15.015	15.812	16.68	17.179	17.53	18.073	18.44	19.168	20.529
686	-0.6258	15.8103	0.07793	12.633	13.316	13.742	13.976	14.351	14.612	15.013	15.81	16.678	17.177	17.528	18.07	18.438	19.165	20.526
687	-0.6263	15.8085	0.07792	12.632	13.314	13.74	13.975	14.349	14.611	15.012	15.809	16.676	17.174	17.526	18.068	18.435	19.163	20.523
688	-0.6268	15.8067	0.07792	12.631	13.313	13.739	13.973	14.348	14.609	15.01	15.807	16.674	17.172	17.524	18.066	18.433	19.161	20.521
689	-0.6273	15.8049	0.07791	12.63	13.312	13.738	13.972	14.346	14.608	15.009	15.805	16.672	17.17	17.522	18.064	18.431	19.158	20.519
690	-0.6278	15.8031	0.07791	12.629	13.31	13.736	13.971	14.344	14.606	15.007	15.803	16.671	17.168	17.52	18.062	18.429	19.156	20.517
691	-0.6283	15.8013	0.0779	12.628	13.309	13.735	13.969	14.343	14.605	15.005	15.801	16.669	17.166	17.517	18.06	18.427	19.154	20.514
692	-0.6288	15.7995	0.0779	12.627	13.308	13.733	13.968	14.341	14.603	15.004	15.8	16.667	17.164	17.515	18.058	18.425	19.152	20.512
693	-0.6293	15.7977	0.07789	12.626	13.307	13.732	13.966	14.34	14.601	15.002	15.798	16.665	17.162	17.513	18.055	18.422	19.149	20.509
694	-0.6298	15.7959	0.07789	12.625	13.305	13.731	13.965	14.338	14.6	15	15.796	16.663	17.16	17.511	18.053	18.42	19.147	20.507
695	-0.6303	15.7941	0.07788	12.624	13.304	13.729	13.963	14.337	14.598	14.999	15.794	16.661	17.158	17.509	18.051	18.418	19.145	20.504
696	-0.6308	15.7924	0.07788	12.622	13.303	13.728	13.962	14.335	14.597	14.997	15.792	16.659	17.156	17.507	18.049	18.416	19.143	20.503
697	-0.6313	15.7906	0.07787	12.621	13.302	13.727	13.961	14.334	14.595	14.995	15.791	16.657	17.154	17.505	18.047	18.414	19.14	20.5
698	-0.6318	15.7888	0.07787	12.62	13.3	13.725	13.959	14.332	14.594	14.994	15.789	16.655	17.152	17.503	18.045	18.412	19.138	20.498
699	-0.6323	15.7871	0.07786	12.619	13.299	13.724	13.958	14.331	14.592	14.992	15.787	16.653	17.15	17.501	18.043	18.409	19.136	20.495
700	-0.6328	15.7853	0.07786	12.618	13.298	13.722	13.956	14.33	14.591	14.991	15.785	16.651	17.148	17.499	18.041	18.407	19.134	20.493
701	-0.6333	15.7836	0.07785	12.617	13.297	13.721	13.955	14.328	14.589	14.989	15.784	16.649	17.146	17.497	18.039	18.405	19.131	20.491
702	-0.6338	15.7819	0.07785	12.616	13.295	13.72	13.954	14.327	14.588	14.987	15.782	16.648	17.145	17.495	18.037	18.403	19.13	20.489
703	-0.6343	15.7802	0.07784	12.615	13.294	13.719	13.952	14.325	14.586	14.986	15.78	16.646	17.143	17.493	18.035	18.401	19.127	20.486
704	-0.6348	15.7784	0.07784	12.614	13.293	13.717	13.951	14.324	14.585	14.984	15.778	16.644	17.141	17.491	18.033	18.399	19.125	20.484
705	-0.6352	15.7767	0.07783	12.613	13.292	13.716	13.95	14.322	14.583	14.983	15.777	16.642	17.139	17.489	18.03	18.397	19.123	20.482
706	-0.6357	15.775	0.07783	12.612	13.291	13.715	13.948	14.321	14.582	14.981	15.775	16.64	17.137	17.487	18.029	18.395	19.121	20.48
707	-0.6362	15.7733	0.07782	12.611	13.289	13.713	13.947	14.32	14.58	14.98	15.773	16.638	17.135	17.485	18.026	18.393	19.119	20.477
708	-0.6367	15.7716	0.07782	12.61	13.288	13.712	13.946	14.318	14.579	14.978	15.772	16.636	17.133	17.483	18.024	18.391	19.117	20.475
709	-0.6372	15.7699	0.07781	12.609	13.287	13.711	13.944	14.317	14.577	14.976	15.77	16.635	17.131	17.481	18.022	18.389	19.114	20.473
710	-0.6377	15.7682	0.07781	12.607	13.286	13.709	13.943	14.315	14.576	14.975	15.768	16.633	17.129	17.479	18.02	18.387	19.112	20.471
711	-0.6382	15.7665	0.0778	12.607	13.285	13.708	13.942	14.314	14.574	14.973	15.767	16.631	17.127	17.477	18.018	18.384	19.11	20.468
712	-0.6387	15.7649	0.0778	12.605	13.283	13.707	13.94	14.312	14.573	14.972	15.765	16.629	17.126	17.476	18.017	18.383	19.108	20.467
713	-0.6392	15.7632	0.07779	12.605	13.282	13.706	13.939	14.311	14.571	14.97	15.763	16.627	17.124	17.474	18.014	18.38	19.106	20.464
714	-0.6396	15.7615	0.07779	12.603	13.281	13.704	13.938	14.31	14.57	14.969	15.762	16.626	17.122	17.472	18.012	18.379	19.104	20.462
715	-0.6401	15.7599	0.07778	12.603	13.28	13.703	13.936	14.308	14.569	14.967	15.76	16.624	17.12	17.47	18.01	18.376	19.102	20.46
716	-0.6406	15.7582	0.07778	12.601	13.279	13.702	13.935	14.307	14.567	14.966	15.758	16.622	17.118	17.468	18.009	18.375	19.1	20.458
717	-0.6411	15.7566	0.07777	12.601	13.278	13.701	13.934	14.306	14.566	14.964	15.757	16.62	17.116	17.466	18.006	18.372	19.098	20.456
718	-0.6416	15.7549	0.07777	12.599	13.276	13.699	13.932	14.304	14.564	14.963	15.755	16.618	17.114	17.464	18.005	18.371	19.096	20.454
719	-0.6421	15.7533	0.07776	12.599	13.275	13.698	13.931	14.303	14.563	14.961	15.753	16.617	17.112	17.462	18.003	18.368	19.093	20.451
