Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
563	-0.5109	15.6882	0.0864	12.214	12.956	13.421	13.677	14.086	14.373	14.813	15.688	16.644	17.194	17.582	18.182	18.589	19.395	20.904
564	-0.5115	15.6857	0.0864	12.213	12.954	13.419	13.675	14.084	14.371	14.81	15.686	16.642	17.191	17.58	18.18	18.586	19.392	20.902
565	-0.5121	15.6833	0.08639	12.211	12.953	13.417	13.673	14.082	14.369	14.808	15.683	16.639	17.189	17.577	18.177	18.583	19.389	20.898
566	-0.5127	15.6808	0.08638	12.21	12.951	13.415	13.671	14.08	14.367	14.806	15.681	16.636	17.186	17.574	18.173	18.58	19.385	20.895
567	-0.5133	15.6784	0.08638	12.208	12.949	13.413	13.669	14.078	14.364	14.804	15.678	16.634	17.183	17.571	18.171	18.577	19.382	20.892
568	-0.5139	15.676	0.08637	12.207	12.948	13.411	13.667	14.076	14.362	14.802	15.676	16.631	17.18	17.568	18.168	18.574	19.379	20.889
569	-0.5145	15.6736	0.08636	12.206	12.946	13.41	13.666	14.074	14.36	14.799	15.674	16.628	17.178	17.565	18.165	18.571	19.376	20.885
570	-0.5151	15.6712	0.08636	12.204	12.944	13.408	13.664	14.072	14.358	14.797	15.671	16.626	17.175	17.563	18.162	18.568	19.373	20.883
571	-0.5156	15.6688	0.08635	12.203	12.943	13.406	13.662	14.07	14.356	14.795	15.669	16.623	17.172	17.56	18.159	18.565	19.37	20.879
572	-0.5162	15.6665	0.08634	12.201	12.941	13.404	13.66	14.068	14.354	14.793	15.667	16.621	17.17	17.557	18.156	18.562	19.367	20.876
573	-0.5168	15.6641	0.08634	12.2	12.939	13.402	13.658	14.066	14.352	14.791	15.664	16.618	17.167	17.554	18.154	18.559	19.364	20.873
574	-0.5174	15.6617	0.08633	12.199	12.938	13.401	13.656	14.064	14.35	14.788	15.662	16.616	17.164	17.552	18.151	18.556	19.361	20.87
575	-0.518	15.6594	0.08632	12.197	12.936	13.399	13.654	14.062	14.348	14.786	15.659	16.613	17.162	17.549	18.148	18.553	19.358	20.866
576	-0.5186	15.6571	0.08632	12.196	12.934	13.397	13.653	14.06	14.346	14.784	15.657	16.611	17.159	17.546	18.145	18.551	19.356	20.864
577	-0.5192	15.6547	0.08631	12.194	12.933	13.396	13.651	14.058	14.344	14.782	15.655	16.608	17.156	17.544	18.142	18.548	19.352	20.861
578	-0.5197	15.6524	0.08631	12.193	12.931	13.394	13.649	14.056	14.342	14.78	15.652	16.606	17.154	17.541	18.14	18.545	19.35	20.858
579	-0.5203	15.6501	0.0863	12.192	12.93	13.392	13.647	14.055	14.34	14.778	15.65	16.603	17.151	17.538	18.137	18.542	19.347	20.855
580	-0.5209	15.6478	0.08629	12.19	12.928	13.39	13.645	14.053	14.338	14.776	15.648	16.6	17.149	17.536	18.134	18.539	19.344	20.851
581	-0.5215	15.6455	0.08629	12.189	12.926	13.388	13.643	14.051	14.336	14.774	15.646	16.598	17.146	17.533	18.131	18.537	19.341	20.849
582	-0.5221	15.6432	0.08628	12.187	12.925	13.387	13.642	14.049	14.334	14.772	15.643	16.596	17.143	17.53	18.129	18.534	19.338	20.846
583	-0.5226	15.6409	0.08627	12.186	12.923	13.385	13.64	14.047	14.332	14.77	15.641	16.593	17.141	17.528	18.126	18.531	19.335	20.842
584	-0.5232	15.6387	0.08627	12.185	12.922	13.383	13.638	14.045	14.33	14.767	15.639	16.591	17.138	17.525	18.123	18.528	19.332	20.84
585	-0.5238	15.6364	0.08626	12.183	12.92	13.382	13.636	14.043	14.328	14.765	15.636	16.588	17.136	17.522	18.12	18.526	19.329	20.837
586	-0.5244	15.6342	0.08626	12.182	12.919	13.38	13.635	14.041	14.326	14.763	15.634	16.586	17.133	17.52	18.118	18.523	19.327	20.834
587	-0.525	15.6319	0.08625	12.181	12.917	13.378	13.633	14.039	14.324	14.761	15.632	16.583	17.131	17.517	18.115	18.52	19.324	20.831
588	-0.5255	15.6297	0.08624	12.18	12.916	13.377	13.631	14.038	14.322	14.759	15.63	16.581	17.128	17.515	18.112	18.517	19.321	20.828
589	-0.5261	15.6275	0.08624	12.178	12.914	13.375	13.629	14.036	14.32	14.757	15.628	16.579	17.126	17.512	18.11	18.515	19.318	20.825
590	-0.5267	15.6253	0.08623	12.177	12.913	13.373	13.628	14.034	14.319	14.755	15.625	16.576	17.123	17.51	18.107	18.512	19.315	20.822
591	-0.5272	15.6231	0.08622	12.176	12.911	13.372	13.626	14.032	14.317	14.753	15.623	16.574	17.121	17.507	18.104	18.509	19.312	20.819
592	-0.5278	15.6209	0.08622	12.174	12.909	13.37	13.624	14.03	14.315	14.751	15.621	16.571	17.118	17.505	18.102	18.507	19.31	20.817
593	-0.5284	15.6187	0.08621	12.173	12.908	13.368	13.623	14.029	14.313	14.749	15.619	16.569	17.116	17.502	18.099	18.504	19.307	20.813
594	-0.529	15.6165	0.08621	12.171	12.906	13.367	13.621	14.027	14.311	14.747	15.617	16.567	17.113	17.499	18.097	18.501	19.305	20.811
595	-0.5295	15.6144	0.0862	12.17	12.905	13.365	13.619	14.025	14.309	14.745	15.614	16.564	17.111	17.497	18.094	18.499	19.302	20.808
596	-0.5301	15.6122	0.08619	12.169	12.904	13.364	13.618	14.023	14.307	14.743	15.612	16.562	17.108	17.494	18.091	18.496	19.299	20.805
597	-0.5307	15.61	0.08619	12.168	12.902	13.362	13.616	14.021	14.305	14.741	15.61	16.56	17.106	17.492	18.089	18.493	19.296	20.802
598	-0.5312	15.6079	0.08618	12.167	12.9	13.36	13.614	14.02	14.304	14.739	15.608	16.557	17.104	17.489	18.086	18.491	19.293	20.799
599	-0.5318	15.6058	0.08618	12.165	12.899	13.359	13.612	14.018	14.302	14.738	15.606	16.555	17.101	17.487	18.084	18.488	19.291	20.797
600	-0.5323	15.6037	0.08617	12.164	12.898	13.357	13.611	14.016	14.3	14.736	15.604	16.553	17.099	17.485	18.081	18.486	19.288	20.794
601	-0.5329	15.6015	0.08616	12.163	12.896	13.356	13.609	14.014	14.298	14.734	15.602	16.55	17.096	17.482	18.079	18.483	19.285	20.791
602	-0.5335	15.5994	0.08616	12.161	12.895	13.354	13.607	14.012	14.296	14.732	15.599	16.548	17.094	17.48	18.076	18.481	19.283	20.789
603	-0.534	15.5973	0.08615	12.16	12.893	13.352	13.606	14.011	14.294	14.73	15.597	16.546	17.092	17.477	18.074	18.478	19.28	20.785
604	-0.5346	15.5953	0.08614	12.159	12.892	13.351	13.604	14.009	14.293	14.728	15.595	16.543	17.089	17.475	18.071	18.475	19.277	20.783
605	-0.5351	15.5932	0.08614	12.158	12.89	13.349	13.603	14.007	14.291	14.726	15.593	16.541	17.087	17.472	18.069	18.473	19.275	20.78
606	-0.5357	15.5911	0.08613	12.157	12.889	13.348	13.601	14.006	14.289	14.724	15.591	16.539	17.085	17.47	18.066	18.47	19.272	20.777
607	-0.5363	15.589	0.08613	12.155	12.887	13.346	13.599	14.004	14.287	14.722	15.589	16.537	17.082	17.468	18.064	18.468	19.27	20.775
608	-0.5368	15.587	0.08612	12.154	12.886	13.345	13.598	14.002	14.286	14.72	15.587	16.535	17.08	17.465	18.061	18.465	19.267	20.772
609	-0.5374	15.585	0.08611	12.153	12.885	13.343	13.596	14.001	14.284	14.719	15.585	16.532	17.078	17.463	18.059	18.463	19.264	20.769
610	-0.5379	15.5829	0.08611	12.152	12.883	13.342	13.595	13.999	14.282	14.717	15.583	16.53	17.075	17.46	18.056	18.46	19.262	20.767
611	-0.5385	15.5809	0.0861	12.151	12.882	13.34	13.593	13.997	14.28	14.715	15.581	16.528	17.073	17.458	18.054	18.458	19.259	20.764
612	-0.539	15.5789	0.0861	12.149	12.88	13.339	13.591	13.995	14.279	14.713	15.579	16.526	17.071	17.456	18.052	18.455	19.257	20.762
613	-0.5396	15.5769	0.08609	12.148	12.879	13.337	13.59	13.994	14.277	14.711	15.577	16.524	17.069	17.453	18.049	18.453	19.254	20.759
614	-0.5401	15.5749	0.08608	12.147	12.878	13.336	13.589	13.992	14.275	14.709	15.575	16.521	17.066	17.451	18.047	18.45	19.252	20.756
615	-0.5407	15.5729	0.08608	12.146	12.876	13.334	13.587	13.991	14.273	14.708	15.573	16.519	17.064	17.449	18.044	18.448	19.249	20.754
616	-0.5412	15.5709	0.08607	12.145	12.875	13.333	13.585	13.989	14.272	14.706	15.571	16.517	17.062	17.446	18.042	18.445	19.247	20.751
617	-0.5418	15.569	0.08607	12.144	12.874	13.331	13.584	13.987	14.27	14.704	15.569	16.515	17.06	17.444	18.04	18.443	19.245	20.749
618	-0.5423	15.567	0.08606	12.143	12.872	13.33	13.582	13.986	14.268	14.702	15.567	16.513	17.057	17.442	18.037	18.441	19.242	20.746
619	-0.5429	15.5651	0.08605	12.142	12.871	13.329	13.581	13.984	14.267	14.701	15.565	16.511	17.055	17.44	18.035	18.438	19.239	20.743
620	-0.5434	15.5631	0.08605	12.14	12.87	13.327	13.579	13.982	14.265	14.699	15.563	16.509	17.053	17.437	18.033	18.436	19.237	20.741
621	-0.544	15.5612	0.08604	12.139	12.869	13.326	13.578	13.981	14.263	14.697	15.561	16.506	17.051	17.435	18.03	18.434	19.234	20.738
622	-0.5445	15.5593	0.08604	12.138	12.867	13.324	13.576	13.979	14.262	14.695	15.559	16.504	17.049	17.433	18.028	18.431	19.232	20.736
623	-0.5451	15.5574	0.08603	12.137	12.866	13.323	13.575	13.978	14.26	14.694	15.557	16.502	17.046	17.431	18.026	18.429	19.23	20.733
624	-0.5456	15.5555	0.08603	12.136	12.864	13.321	13.573	13.976	14.258	14.692	15.556	16.5	17.044	17.429	18.024	18.427	19.228	20.731
625	-0.5461	15.5536	0.08602	12.135	12.863	13.32	13.572	13.975	14.257	14.69	15.554	16.498	17.042	17.426	18.021	18.424	19.225	20.728
626	-0.5467	15.5517	0.08601	12.134	12.862	13.319	13.571	13.973	14.255	14.688	15.552	16.496	17.04	17.424	18.019	18.422	19.222	20.726
627	-0.5472	15.5498	0.08601	12.133	12.861	13.317	13.569	13.971	14.254	14.687	15.55	16.494	17.038	17.422	18.017	18.42	19.22	20.724
628	-0.5478	15.548	0.086	12.132	12.86	13.316	13.568	13.97	14.252	14.685	15.548	16.492	17.036	17.42	18.014	18.417	19.218	20.721
629	-0.5483	15.5461	0.086	12.13	12.858	13.314	13.566	13.968	14.25	14.683	15.546	16.49	17.034	17.418	18.012	18.415	19.216	20.719
630	-0.5488	15.5443	0.08599	12.13	12.857	13.313	13.565	13.967	14.249	14.682	15.544	16.488	17.032	17.416	18.01	18.413	19.213	20.716
631	-0.5494	15.5424	0.08598	12.129	12.856	13.312	13.563	13.966	14.247	14.68	15.542	16.486	17.029	17.413	18.008	18.411	19.211	20.713
632	-0.5499	15.5406	0.08598	12.127	12.854	13.31	13.562	13.964	14.246	14.678	15.541	16.484	17.027	17.411	18.006	18.409	19.209	20.712
633	-0.5504	15.5388	0.08597	12.126	12.853	13.309	13.561	13.963	14.244	14.677	15.539	16.482	17.025	17.409	18.003	18.406	19.206	20.709
634	-0.551	15.537	0.08597	12.125	12.852	13.308	13.559	13.961	14.243	14.675	15.537	16.48	17.023	17.407	18.001	18.404	19.204	20.707
635	-0.5515	15.5352	0.08596	12.124	12.851	13.306	13.558	13.96	14.241	14.673	15.535	16.478	17.021	17.405	17.999	18.402	19.202	20.704
636	-0.552	15.5334	0.08596	12.123	12.85	13.305	13.556	13.958	14.24	14.672	15.533	16.476	17.019	17.403	17.997	18.4	19.2	20.702
637	-0.5526	15.5316	0.08595	12.122	12.848	13.304	13.555	13.957	14.238	14.67	15.532	16.474	17.017	17.401	17.995	18.397	19.197	20.7
638	-0.5531	15.5299	0.08594	12.121	12.847	13.303	13.554	13.955	14.237	14.669	15.53	16.472	17.015	17.399	17.993	18.395	19.195	20.697
639	-0.5536	15.5281	0.08594	12.12	12.846	13.301	13.552	13.954	14.235	14.667	15.528	16.47	17.013	17.397	17.991	18.393	19.193	20.695
640	-0.5542	15.5263	0.08593	12.119	12.845	13.3	13.551	13.952	14.234	14.665	15.526	16.468	17.011	17.395	17.988	18.391	19.19	20.693
641	-0.5547	15.5246	0.08593	12.118	12.844	13.298	13.55	13.951	14.232	14.664	15.525	16.467	17.009	17.393	17.986	18.389	19.188	20.691
642	-0.5552	15.5229	0.08592	12.117	12.843	13.297	13.548	13.949	14.231	14.662	15.523	16.465	17.007	17.391	17.984	18.387	19.186	20.688
643	-0.5557	15.5212	0.08591	12.117	12.842	13.296	13.547	13.948	14.229	14.661	15.521	16.463	17.005	17.389	17.982	18.384	19.184	20.686
644	-0.5563	15.5194	0.08591	12.115	12.84	13.295	13.546	13.947	14.228	14.659	15.519	16.461	17.003	17.387	17.98	18.382	19.182	20.684
645	-0.5568	15.5177	0.0859	12.115	12.839	13.294	13.544	13.945	14.226	14.658	15.518	16.459	17.001	17.385	17.978	18.38	19.179	20.681
646	-0.5573	15.5161	0.0859	12.113	12.838	13.292	13.543	13.944	14.225	14.656	15.516	16.457	17	17.383	17.976	18.378	19.178	20.68
647	-0.5578	15.5144	0.08589	12.113	12.837	13.291	13.542	13.943	14.223	14.655	15.514	16.455	16.998	17.381	17.974	18.376	19.175	20.677
648	-0.5584	15.5127	0.08589	12.112	12.836	13.29	13.54	13.941	14.222	14.653	15.513	16.454	16.996	17.379	17.972	18.374	19.173	20.675
649	-0.5589	15.511	0.08588	12.111	12.835	13.289	13.539	13.94	14.22	14.651	15.511	16.452	16.994	17.377	17.97	18.372	19.171	20.673
650	-0.5594	15.5094	0.08587	12.11	12.834	13.288	13.538	13.938	14.219	14.65	15.509	16.45	16.992	17.375	17.968	18.37	19.169	20.67
651	-0.5599	15.5077	0.08587	12.109	12.832	13.286	13.537	13.937	14.218	14.648	15.508	16.448	16.99	17.373	17.966	18.368	19.167	20.668
652	-0.5605	15.5061	0.08586	12.108	12.832	13.285	13.536	13.936	14.216	14.647	15.506	16.446	16.988	17.371	17.964	18.366	19.165	20.666
653	-0.561	15.5045	0.08586	12.107	12.83	13.284	13.534	13.934	14.215	14.646	15.505	16.445	16.986	17.369	17.962	18.364	19.163	20.664
654	-0.5615	15.5028	0.08585	12.106	12.829	13.283	13.533	13.933	14.214	14.644	15.503	16.443	16.984	17.367	17.96	18.362	19.16	20.662
655	-0.562	15.5012	0.08585	12.105	12.828	13.281	13.532	13.932	14.212	14.643	15.501	16.441	16.983	17.366	17.958	18.36	19.159	20.66
656	-0.5625	15.4996	0.08584	12.104	12.827	13.28	13.531	13.93	14.211	14.641	15.5	16.439	16.981	17.364	17.956	18.358	19.156	20.658
657	-0.563	15.498	0.08584	12.103	12.826	13.279	13.529	13.929	14.209	14.64	15.498	16.438	16.979	17.362	17.954	18.356	19.155	20.656
658	-0.5636	15.4965	0.08583	12.103	12.825	13.278	13.528	13.928	14.208	14.638	15.497	16.436	16.977	17.36	17.952	18.354	19.153	20.654
659	-0.5641	15.4949	0.08582	12.102	12.824	13.277	13.527	13.927	14.207	14.637	15.495	16.434	16.975	17.358	17.95	18.352	19.15	20.651
660	-0.5646	15.4933	0.08582	12.101	12.823	13.276	13.526	13.925	14.205	14.635	15.493	16.432	16.974	17.356	17.949	18.35	19.149	20.65
661	-0.5651	15.4918	0.08581	12.1	12.822	13.275	13.525	13.924	14.204	14.634	15.492	16.431	16.972	17.354	17.947	18.348	19.146	20.647
662	-0.5656	15.4902	0.08581	12.099	12.821	13.273	13.523	13.923	14.203	14.633	15.49	16.429	16.97	17.353	17.945	18.347	19.145	20.646
663	-0.5661	15.4887	0.0858	12.098	12.82	13.272	13.522	13.922	14.202	14.631	15.489	16.427	16.968	17.351	17.943	18.345	19.143	20.643
664	-0.5666	15.4872	0.0858	12.097	12.819	13.271	13.521	13.92	14.2	14.63	15.487	16.426	16.967	17.349	17.941	18.343	19.141	20.642
665	-0.5672	15.4856	0.08579	12.097	12.818	13.27	13.52	13.919	14.199	14.629	15.486	16.424	16.965	17.347	17.939	18.341	19.139	20.64
666	-0.5677	15.4841	0.08579	12.096	12.817	13.269	13.519	13.918	14.198	14.627	15.484	16.422	16.963	17.346	17.938	18.339	19.137	20.638
667	-0.5682	15.4826	0.08578	12.095	12.816	13.268	13.518	13.917	14.196	14.626	15.483	16.421	16.962	17.344	17.936	18.337	19.135	20.636
668	-0.5687	15.4811	0.08577	12.094	12.815	13.267	13.517	13.915	14.195	14.625	15.481	16.419	16.96	17.342	17.934	18.335	19.133	20.633
669	-0.5692	15.4797	0.08577	12.093	12.814	13.266	13.515	13.914	14.194	14.623	15.48	16.418	16.958	17.34	17.932	18.334	19.131	20.632
670	-0.5697	15.4782	0.08576	12.093	12.813	13.265	13.514	13.913	14.193	14.622	15.478	16.416	16.956	17.339	17.93	18.332	19.129	20.63
671	-0.5702	15.4767	0.08576	12.092	12.812	13.264	13.513	13.912	14.191	14.621	15.477	16.414	16.955	17.337	17.929	18.33	19.128	20.628
672	-0.5707	15.4753	0.08575	12.091	12.811	13.263	13.512	13.911	14.19	14.619	15.475	16.413	16.953	17.335	17.927	18.328	19.126	20.626
673	-0.5712	15.4738	0.08575	12.09	12.81	13.262	13.511	13.909	14.189	14.618	15.474	16.411	16.952	17.334	17.925	18.326	19.124	20.624
674	-0.5717	15.4724	0.08574	12.09	12.809	13.261	13.51	13.908	14.188	14.617	15.472	16.41	16.95	17.332	17.923	18.325	19.122	20.622
675	-0.5722	15.471	0.08574	12.089	12.808	13.26	13.509	13.907	14.186	14.615	15.471	16.408	16.948	17.33	17.922	18.323	19.12	20.621
676	-0.5727	15.4695	0.08573	12.088	12.807	13.259	13.508	13.906	14.185	14.614	15.47	16.406	16.947	17.328	17.92	18.321	19.118	20.619
677	-0.5732	15.4681	0.08573	12.087	12.806	13.257	13.507	13.905	14.184	14.613	15.468	16.405	16.945	17.327	17.918	18.319	19.117	20.617
678	-0.5737	15.4667	0.08572	12.087	12.806	13.257	13.506	13.904	14.183	14.612	15.467	16.403	16.943	17.325	17.916	18.318	19.115	20.615
679	-0.5742	15.4653	0.08571	12.086	12.805	13.256	13.505	13.903	14.182	14.61	15.465	16.402	16.942	17.323	17.915	18.316	19.113	20.613
680	-0.5747	15.4639	0.08571	12.085	12.804	13.255	13.503	13.901	14.181	14.609	15.464	16.4	16.94	17.322	17.913	18.314	19.111	20.611
681	-0.5752	15.4626	0.0857	12.084	12.803	13.254	13.503	13.901	14.179	14.608	15.463	16.399	16.939	17.32	17.911	18.312	19.109	20.609
682	-0.5757	15.4612	0.0857	12.084	12.802	13.253	13.501	13.899	14.178	14.607	15.461	16.397	16.937	17.319	17.91	18.311	19.108	20.608
683	-0.5762	15.4598	0.08569	12.083	12.801	13.252	13.501	13.898	14.177	14.605	15.46	16.396	16.935	17.317	17.908	18.309	19.106	20.606
684	-0.5767	15.4585	0.08569	12.082	12.8	13.251	13.499	13.897	14.176	14.604	15.459	16.394	16.934	17.316	17.907	18.308	19.105	20.604
685	-0.5772	15.4572	0.08568	12.082	12.8	13.25	13.499	13.896	14.175	14.603	15.457	16.393	16.932	17.314	17.905	18.306	19.103	20.602
686	-0.5777	15.4558	0.08568	12.081	12.798	13.249	13.497	13.895	14.174	14.602	15.456	16.391	16.931	17.312	17.903	18.304	19.101	20.601
687	-0.5782	15.4545	0.08567	12.08	12.798	13.248	13.497	13.894	14.173	14.601	15.455	16.39	16.929	17.311	17.902	18.302	19.099	20.599
688	-0.5787	15.4532	0.08567	12.079	12.797	13.247	13.495	13.893	14.171	14.599	15.453	16.389	16.928	17.309	17.9	18.301	19.098	20.598
689	-0.5792	15.4519	0.08566	12.079	12.796	13.246	13.495	13.892	14.17	14.598	15.452	16.387	16.926	17.308	17.898	18.299	19.096	20.596
690	-0.5797	15.4506	0.08565	12.078	12.795	13.245	13.494	13.891	14.169	14.597	15.451	16.386	16.925	17.306	17.897	18.297	19.094	20.594
691	-0.5802	15.4493	0.08565	12.077	12.794	13.244	13.493	13.89	14.168	14.596	15.449	16.384	16.923	17.305	17.895	18.296	19.093	20.592
692	-0.5807	15.448	0.08564	12.077	12.794	13.243	13.492	13.889	14.167	14.595	15.448	16.383	16.922	17.303	17.894	18.294	19.091	20.59
693	-0.5812	15.4467	0.08564	12.076	12.793	13.242	13.491	13.888	14.166	14.594	15.447	16.381	16.921	17.302	17.892	18.293	19.089	20.589
694	-0.5817	15.4455	0.08563	12.076	12.792	13.242	13.49	13.887	14.165	14.593	15.446	16.38	16.919	17.3	17.891	18.291	19.088	20.587
695	-0.5821	15.4442	0.08563	12.075	12.791	13.241	13.489	13.886	14.164	14.591	15.444	16.379	16.918	17.299	17.889	18.29	19.086	20.586
696	-0.5826	15.443	0.08562	12.074	12.791	13.24	13.488	13.885	14.163	14.59	15.443	16.377	16.916	17.297	17.888	18.288	19.084	20.584
697	-0.5831	15.4417	0.08562	12.074	12.79	13.239	13.487	13.884	14.162	14.589	15.442	16.376	16.915	17.296	17.886	18.287	19.083	20.583
698	-0.5836	15.4405	0.08561	12.073	12.789	13.238	13.486	13.883	14.161	14.588	15.441	16.375	16.913	17.294	17.884	18.285	19.081	20.581
699	-0.5841	15.4393	0.08561	12.072	12.788	13.237	13.485	13.882	14.16	14.587	15.439	16.373	16.912	17.293	17.883	18.284	19.08	20.58
700	-0.5846	15.4381	0.0856	12.072	12.787	13.236	13.484	13.881	14.159	14.586	15.438	16.372	16.911	17.291	17.882	18.282	19.078	20.578
701	-0.5851	15.4368	0.0856	12.071	12.787	13.235	13.483	13.88	14.158	14.585	15.437	16.371	16.909	17.29	17.88	18.281	19.077	20.576
702	-0.5855	15.4356	0.08559	12.071	12.786	13.235	13.483	13.879	14.157	14.584	15.436	16.369	16.908	17.289	17.879	18.279	19.075	20.574
703	-0.586	15.4345	0.08559	12.07	12.785	13.234	13.482	13.878	14.156	14.583	15.435	16.368	16.907	17.287	17.877	18.278	19.074	20.573
704	-0.5865	15.4333	0.08558	12.069	12.784	13.233	13.481	13.877	14.155	14.582	15.433	16.367	16.905	17.286	17.876	18.276	19.072	20.571
705	-0.587	15.4321	0.08558	12.069	12.784	13.232	13.48	13.876	14.154	14.58	15.432	16.365	16.904	17.285	17.874	18.275	19.071	20.57
706	-0.5875	15.4309	0.08557	12.068	12.783	13.231	13.479	13.875	14.153	14.579	15.431	16.364	16.902	17.283	17.873	18.273	19.069	20.568
707	-0.588	15.4298	0.08556	12.068	12.782	13.231	13.478	13.874	14.152	14.579	15.43	16.363	16.901	17.282	17.871	18.272	19.068	20.567
708	-0.5884	15.4286	0.08556	12.067	12.782	13.23	13.477	13.873	14.151	14.577	15.429	16.362	16.9	17.28	17.87	18.27	19.066	20.565
709	-0.5889	15.4275	0.08555	12.067	12.781	13.229	13.477	13.873	14.15	14.576	15.428	16.36	16.898	17.279	17.869	18.269	19.065	20.564
710	-0.5894	15.4263	0.08555	12.066	12.78	13.228	13.476	13.871	14.149	14.575	15.426	16.359	16.897	17.278	17.867	18.268	19.063	20.562
711	-0.5899	15.4252	0.08554	12.066	12.78	13.228	13.475	13.871	14.148	14.574	15.425	16.358	16.896	17.276	17.866	18.266	19.062	20.561
712	-0.5904	15.4241	0.08554	12.065	12.779	13.227	13.474	13.87	14.147	14.573	15.424	16.357	16.895	17.275	17.865	18.265	19.061	20.56
713	-0.5908	15.423	0.08553	12.064	12.778	13.226	13.473	13.869	14.146	14.572	15.423	16.355	16.893	17.274	17.863	18.263	19.059	20.558
714	-0.5913	15.4219	0.08553	12.064	12.777	13.225	13.472	13.868	14.145	14.571	15.422	16.354	16.892	17.272	17.862	18.262	19.058	20.557
715	-0.5918	15.4208	0.08552	12.063	12.777	13.225	13.472	13.867	14.145	14.57	15.421	16.353	16.891	17.271	17.86	18.261	19.056	20.555
716	-0.5923	15.4197	0.08552	12.063	12.776	13.224	13.471	13.866	14.144	14.569	15.42	16.352	16.89	17.27	17.859	18.259	19.055	20.554
717	-0.5927	15.4186	0.08551	12.062	12.775	13.223	13.47	13.865	14.143	14.569	15.419	16.351	16.888	17.268	17.858	18.258	19.053	20.552
718	-0.5932	15.4175	0.08551	12.062	12.775	13.222	13.469	13.865	14.142	14.567	15.418	16.349	16.887	17.267	17.857	18.257	19.052	20.551
719	-0.5937	15.4164	0.0855	12.061	12.774	13.221	13.469	13.864	14.141	14.567	15.416	16.348	16.886	17.266	17.855	18.255	19.051	20.549
720	-0.5942	15.4154	0.0855	12.061	12.773	13.221	13.468	13.863	14.14	14.566	15.415	16.347	16.885	17.265	17.854	18.254	19.049	20.548
721	-0.5946	15.4143	0.08549	12.06	12.773	13.22	13.467	13.862	14.139	14.565	15.414	16.346	16.883	17.263	17.852	18.252	19.048	20.547
722	-0.5951	15.4133	0.08549	12.06	12.772	13.219	13.466	13.861	14.138	14.564	15.413	16.345	16.882	17.262	17.851	18.251	19.047	20.546
723	-0.5956	15.4122	0.08548	12.059	12.772	13.219	13.466	13.86	14.137	14.563	15.412	16.343	16.881	17.261	17.85	18.25	19.045	20.544
724	-0.5961	15.4112	0.08548	12.059	12.771	13.218	13.465	13.86	14.137	14.562	15.411	16.342	16.88	17.26	17.849	18.249	19.044	20.543
725	-0.5965	15.4102	0.08547	12.058	12.77	13.217	13.464	13.859	14.136	14.561	15.41	16.341	16.878	17.259	17.847	18.247	19.043	20.541
726	-0.597	15.4092	0.08547	12.058	12.77	13.217	13.463	13.858	14.135	14.56	15.409	16.34	16.877	17.257	17.846	18.246	19.042	20.54
727	-0.5975	15.4082	0.08546	12.057	12.769	13.216	13.463	13.857	14.134	14.559	15.408	16.339	16.876	17.256	17.845	18.245	19.04	20.539
